PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.24;This control checks whether the virtualization type of an EC2 instance is paravirtual. The control fails if the virtualizationType of the EC2 instance is set to paravirtual.;EC2;;;EC2;;PASS;EC2 Instance i-0d94a32e63f9807af virtualization type is set to HVM.;arn:aws:ec2:eu-north-1:128529977749:instance/i-0d94a32e63f9807af;ec2_instance_paravirtual_type;False;i-0d94a32e63f9807af;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.24;This control checks whether the virtualization type of an EC2 instance is paravirtual. The control fails if the virtualizationType of the EC2 instance is set to paravirtual.;EC2;;;EC2;;PASS;EC2 Instance i-0a1a91d21f2f18c72 virtualization type is set to HVM.;arn:aws:ec2:eu-north-1:128529977749:instance/i-0a1a91d21f2f18c72;ec2_instance_paravirtual_type;False;i-0a1a91d21f2f18c72;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.24;This control checks whether the virtualization type of an EC2 instance is paravirtual. The control fails if the virtualizationType of the EC2 instance is set to paravirtual.;EC2;;;EC2;;PASS;EC2 Instance i-09ff4badc7a986329 virtualization type is set to HVM.;arn:aws:ec2:eu-north-1:128529977749:instance/i-09ff4badc7a986329;ec2_instance_paravirtual_type;False;i-09ff4badc7a986329;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.24;This control checks whether the virtualization type of an EC2 instance is paravirtual. The control fails if the virtualizationType of the EC2 instance is set to paravirtual.;EC2;;;EC2;;PASS;EC2 Instance i-03016c8d146780b7a virtualization type is set to HVM.;arn:aws:ec2:eu-north-1:128529977749:instance/i-03016c8d146780b7a;ec2_instance_paravirtual_type;False;i-03016c8d146780b7a;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.9;This control checks whether EC2 instances have a public IP address. The control fails if the publicIp field is present in the EC2 instance configuration item. This control applies to IPv4 addresses only.;EC2;;;EC2;;PASS;EC2 Instance i-0d94a32e63f9807af does not have a Public IP.;arn:aws:ec2:eu-north-1:128529977749:instance/i-0d94a32e63f9807af;ec2_instance_public_ip;False;i-0d94a32e63f9807af;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.9;This control checks whether EC2 instances have a public IP address. The control fails if the publicIp field is present in the EC2 instance configuration item. This control applies to IPv4 addresses only.;EC2;;;EC2;;FAIL;EC2 Instance i-0a1a91d21f2f18c72 has a Public IP: 13.63.247.162 (ec2-13-63-247-162.eu-north-1.compute.amazonaws.com).;arn:aws:ec2:eu-north-1:128529977749:instance/i-0a1a91d21f2f18c72;ec2_instance_public_ip;False;i-0a1a91d21f2f18c72;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.9;This control checks whether EC2 instances have a public IP address. The control fails if the publicIp field is present in the EC2 instance configuration item. This control applies to IPv4 addresses only.;EC2;;;EC2;;PASS;EC2 Instance i-09ff4badc7a986329 does not have a Public IP.;arn:aws:ec2:eu-north-1:128529977749:instance/i-09ff4badc7a986329;ec2_instance_public_ip;False;i-09ff4badc7a986329;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.9;This control checks whether EC2 instances have a public IP address. The control fails if the publicIp field is present in the EC2 instance configuration item. This control applies to IPv4 addresses only.;EC2;;;EC2;;PASS;EC2 Instance i-03016c8d146780b7a does not have a Public IP.;arn:aws:ec2:eu-north-1:128529977749:instance/i-03016c8d146780b7a;ec2_instance_public_ip;False;i-03016c8d146780b7a;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.17;This control checks whether an EC2 instance uses multiple Elastic Network Interfaces (ENIs) or Elastic Fabric Adapters (EFAs). This control passes if a single network adapter is used. The control includes an optional parameter list to identify the allowed ENIs.;EC2;;;EC2;;PASS;EC2 Instance i-0d94a32e63f9807af uses only one ENI: ( Interfaces: ['eni-0706ad747288b7741'] ).;arn:aws:ec2:eu-north-1:128529977749:instance/i-0d94a32e63f9807af;ec2_instance_uses_single_eni;False;i-0d94a32e63f9807af;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.17;This control checks whether an EC2 instance uses multiple Elastic Network Interfaces (ENIs) or Elastic Fabric Adapters (EFAs). This control passes if a single network adapter is used. The control includes an optional parameter list to identify the allowed ENIs.;EC2;;;EC2;;PASS;EC2 Instance i-0a1a91d21f2f18c72 uses only one ENI: ( Interfaces: ['eni-0bc10feefd5dd9445'] ).;arn:aws:ec2:eu-north-1:128529977749:instance/i-0a1a91d21f2f18c72;ec2_instance_uses_single_eni;False;i-0a1a91d21f2f18c72;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.17;This control checks whether an EC2 instance uses multiple Elastic Network Interfaces (ENIs) or Elastic Fabric Adapters (EFAs). This control passes if a single network adapter is used. The control includes an optional parameter list to identify the allowed ENIs.;EC2;;;EC2;;PASS;EC2 Instance i-09ff4badc7a986329 uses only one ENI: ( Interfaces: ['eni-08e024ade35372302'] ).;arn:aws:ec2:eu-north-1:128529977749:instance/i-09ff4badc7a986329;ec2_instance_uses_single_eni;False;i-09ff4badc7a986329;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.17;This control checks whether an EC2 instance uses multiple Elastic Network Interfaces (ENIs) or Elastic Fabric Adapters (EFAs). This control passes if a single network adapter is used. The control includes an optional parameter list to identify the allowed ENIs.;EC2;;;EC2;;PASS;EC2 Instance i-03016c8d146780b7a uses only one ENI: ( Interfaces: ['eni-072bfd0dbcc13b6f4'] ).;arn:aws:ec2:eu-north-1:128529977749:instance/i-03016c8d146780b7a;ec2_instance_uses_single_eni;False;i-03016c8d146780b7a;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.25;This control checks if Amazon EC2 launch templates are configured to assign public IP addresses to network interfaces upon launch. The control fails if an EC2 launch template is configured to assign a public IP address to network interfaces or if there is at least one network interface that has a public IP address.;EC2;;;EC2;;PASS;EC2 Launch Template ce-capstone-app-2026083114345595890000000a is neither configured to assign a public IP address to network interfaces upon launch nor using a network interface with public IP addresses.;arn:aws:ec2:eu-north-1:128529977749:launch-template/lt-0528ce4a2a0b21515;ec2_launch_template_no_public_ip;False;lt-0528ce4a2a0b21515;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.21;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Network ACL acl-0d18386372b56ed7d has SSH port 22 open to the Internet.;arn:aws:ec2:eu-north-1:128529977749:network-acl/acl-0d18386372b56ed7d;ec2_networkacl_allow_ingress_tcp_port_22;False;acl-0d18386372b56ed7d;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.21;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Network ACL acl-06b1378a61e7c5b8b has SSH port 22 open to the Internet.;arn:aws:ec2:eu-north-1:128529977749:network-acl/acl-06b1378a61e7c5b8b;ec2_networkacl_allow_ingress_tcp_port_22;False;acl-06b1378a61e7c5b8b;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.21;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Network ACL acl-0d18386372b56ed7d has Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:eu-north-1:128529977749:network-acl/acl-0d18386372b56ed7d;ec2_networkacl_allow_ingress_tcp_port_3389;False;acl-0d18386372b56ed7d;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
aws;The AWS Foundational Security Best Practices standard is a set of controls that detect when your deployed accounts and resources deviate from security best practices.;128529977749;eu-north-1;2026-09-01 14:00:52.311778;EC2.21;This control checks if default ports for SSH/RDP ingress traffic for network access control lists (NACLs) is unrestricted. The rule fails if a NACL inbound entry allows a source CIDR block of '0.0.0.0/0' or '::/0' for ports 22 or 3389.;EC2;;;EC2;;FAIL;Network ACL acl-06b1378a61e7c5b8b has Microsoft RDP port 3389 open to the Internet.;arn:aws:ec2:eu-north-1:128529977749:network-acl/acl-06b1378a61e7c5b8b;ec2_networkacl_allow_ingress_tcp_port_3389;False;acl-06b1378a61e7c5b8b;AWS-Foundational-Security-Best-Practices;AWS Foundational Security Best Practices;
